2017,63250.0,12667.0,23188.0,616.0,10476.0,3852.0,0.0,7247.0,263.0,462.0,7552.0,8314.0,604.0,25.0,140.0,35.0,1300.0,2335.0,268.0,76.0,19025.0,1385.0,26.0,95.0,0.0,0.0,0.0,0.0,6807.0,0.0,31.0,258.0,423.0,1484.0,382.0,240.0,2125.0,97.0,25.0,4.0,2233.0,68.0,96.0,1205.0,10733.0,877.0,0.0,0.0,0.0,5882.0,13.0,0.0,11.0,32.0,0.0,1794.0
2018,32045.0,6962.0,11865.0,607.0,5300.0,2188.0,0.0,4110.0,198.0,252.0,4275.0,4908.0,370.0,17.0,85.0,17.0,964.0,1355.0,143.0,45.0,9557.0,748.0,17.0,47.0,0.0,0.0,0.0,0.0,3496.0,0.0,21.0,154.0,226.0,821.0,254.0,219.0,1279.0,61.0,16.0,2.0,1283.0,36.0,56.0,536.0,5363.0,566.0,0.0,0.0,0.0,3460.0,4.0,0.0,5.0,12.0,0.0,2591.0
